Name,Description,SnapshotId,Region,Encrypted,OwnerId,StartTime,VolumeId,VolumeSize,StorageTier,RestoreExpiryTime,Tags
,Created by CreateImage(i-0d9275727b94dfaac) for ami-06ebf2a4e0d552e5d,snap-01131d0951429c797,us-east-1,False,993814764642,2023-04-05 07:16:16.047000+00:00,vol-06e6058dc16e6a1d0,100,standard,,"""aws:backup:source-resource"": ""i-0d9275727b94dfaac:716D7935-4EA5-F2F6-E1CD-84D548F9663E"""
,Created by CreateImage(i-03f78ae5ef8c84d10) for ami-08fcfceeb253401f9,snap-05cf4904e84f37a70,us-east-1,False,993814764642,2023-04-05 07:10:22.238000+00:00,vol-0d5a96ed668f9ffc6,8,standard,,"""aws:backup:source-resource"": ""i-03f78ae5ef8c84d10:86AC0A8B-64E7-E8F5-04C2-0CABFC55068A"""
,Created by CreateImage(i-066c64268e0bbbfd0) for ami-0d772c80d7cb82311,snap-0866c4c17391ed977,us-east-1,False,993814764642,2023-04-05 06:27:51.694000+00:00,vol-053901878a1b0f4d8,50,standard,,"""aws:backup:source-resource"": ""i-066c64268e0bbbfd0:EC5E41C1-3333-91FA-C742-30545E9315A0"""
,Created by CreateImage(i-066c64268e0bbbfd0) for ami-0ae2438b054413f6f,snap-0ff9e32f47ad5a4a9,us-east-1,False,993814764642,2023-04-01 06:28:02.532000+00:00,vol-053901878a1b0f4d8,50,standard,,"""aws:backup:source-resource"": ""i-066c64268e0bbbfd0:E9BC156A-B9B5-B47D-E75C-4BD29B1DC4FD"""
,Created by CreateImage(i-065adcb92f19beca7) for ami-0718774971f81d207,snap-0a370fe7e65188c14,us-east-1,False,993814764642,2023-03-29 08:08:20.742000+00:00,vol-0c9344e1d62c04d78,8,standard,,"""aws:backup:source-resource"": ""i-065adcb92f19beca7:A3AA90FB-3BD7-09A5-874D-DC6EEA8492D5"""
,Created by CreateImage(i-0d9275727b94dfaac) for ami-08d800b68a59674e1,snap-04cc4912ebc75bd70,us-east-1,False,993814764642,2023-03-29 07:13:26.577000+00:00,vol-06e6058dc16e6a1d0,100,standard,,"""aws:backup:source-resource"": ""i-0d9275727b94dfaac:064F26F7-AAD3-EEAB-9B42-905E0754AD63"""
WebFront1,Created by CreateImage(i-024a3aa7b5b6c4099) for ami-09558eea909ac51e8,snap-03cb8fbcc386c47dd,us-east-1,False,993814764642,2023-07-15 08:38:59.307000+00:00,vol-045bed0290dd1a3f5,80,standard,,"""aws:backup:source-resource"": ""i-024a3aa7b5b6c4099:B637943A-5E8D-81D9-0A0F-E051D895AA22"", ""Name"": ""WebFront1"""
,Created by CreateImage(i-0d9275727b94dfaac) for ami-0d87065ad5d7b14ba,snap-09dd99ab1626b0565,us-east-1,False,993814764642,2023-07-15 08:10:35.235000+00:00,vol-06e6058dc16e6a1d0,100,standard,,"""aws:backup:source-resource"": ""i-0d9275727b94dfaac:74DFA8C3-D2A3-9453-CE14-4A18DFE0888C"""
,Created by CreateImage(i-066c64268e0bbbfd0) for ami-0423ddc61782fae7f,snap-0e899cee63d5b6575,us-east-1,False,993814764642,2023-07-12 07:28:13.839000+00:00,vol-053901878a1b0f4d8,50,standard,,"""aws:backup:source-resource"": ""i-066c64268e0bbbfd0:5EA6E986-1607-A09D-875C-172A6F8C6F14"""
,Created by CreateImage(i-0d9275727b94dfaac) for ami-0437da1b02fa79679,snap-0ae77a9ee21a97f86,us-east-1,False,993814764642,2023-07-08 07:55:03.620000+00:00,vol-06e6058dc16e6a1d0,100,standard,,"""aws:backup:source-resource"": ""i-0d9275727b94dfaac:B133E39A-1C62-1B00-D872-62CB64A89C37"""
,Created by CreateImage(i-03f78ae5ef8c84d10) for ami-0672728a7f3d12519,snap-05d3f98a9cc6ae779,us-east-1,False,993814764642,2023-07-05 07:52:07.189000+00:00,vol-0d5a96ed668f9ffc6,8,standard,,"""aws:backup:source-resource"": ""i-03f78ae5ef8c84d10:689CD50F-FF7C-6E39-FE07-9D42351A4C5C"""
,Created by CreateImage(i-0d9275727b94dfaac) for ami-0172138104145bd31,snap-0e30c1f6b6f4802e7,us-east-1,False,993814764642,2023-07-05 07:53:22.642000+00:00,vol-06e6058dc16e6a1d0,100,standard,,"""aws:backup:source-resource"": ""i-0d9275727b94dfaac:2B1D6E07-F3FA-9706-FBF8-15B50020CC80"""
,Created by CreateImage(i-066c64268e0bbbfd0) for ami-0720a77863b0b7e2c,snap-0acd9f6ac4248f23f,us-east-1,False,993814764642,2023-07-05 07:32:38.491000+00:00,vol-053901878a1b0f4d8,50,standard,,"""aws:backup:source-resource"": ""i-066c64268e0bbbfd0:85202EAB-8BE5-11C1-36D5-CE2ADEA2E38E"""
,Created by CreateImage(i-0d9275727b94dfaac) for ami-067165c1c072fe169,snap-07d77ca5e837898c2,us-east-1,False,993814764642,2023-07-01 08:07:22.776000+00:00,vol-06e6058dc16e6a1d0,100,standard,,"""aws:backup:source-resource"": ""i-0d9275727b94dfaac:7A4E89F3-BC17-35C2-0D00-DAF356ADCEB1"""
,Created by CreateImage(i-066c64268e0bbbfd0) for ami-0312f3a1875e3fd00,snap-006ab5a1f6d30839f,us-east-1,False,993814764642,2023-07-01 07:35:48.145000+00:00,vol-053901878a1b0f4d8,50,standard,,"""aws:backup:source-resource"": ""i-066c64268e0bbbfd0:29810B2D-8DB6-C252-630A-9CAF5AFF2157"""
,Created by CreateImage(i-0d9275727b94dfaac) for ami-02cd6e1b459e57e77,snap-0b1df3b3f8725d0db,us-east-1,False,993814764642,2023-06-28 07:55:34.698000+00:00,vol-06e6058dc16e6a1d0,100,standard,,"""aws:backup:source-resource"": ""i-0d9275727b94dfaac:6C0B737A-397D-5073-801D-89388C564D65"""
,Created by CreateImage(i-066c64268e0bbbfd0) for ami-08414c0813ef00f74,snap-0952d5c75fce2cc25,us-east-1,False,993814764642,2023-06-28 07:34:03.704000+00:00,vol-053901878a1b0f4d8,50,standard,,"""aws:backup:source-resource"": ""i-066c64268e0bbbfd0:744C1FDF-C3E7-8B9A-71B0-DA3B3EB8E8E5"""
,Created by CreateImage(i-066c64268e0bbbfd0) for ami-033b8ad23c616fc1f,snap-0b3ba05ea72904b9f,us-east-1,False,993814764642,2023-06-24 07:32:37.555000+00:00,vol-053901878a1b0f4d8,50,standard,,"""aws:backup:source-resource"": ""i-066c64268e0bbbfd0:D87AD9B0-AB97-6043-3578-A593EB3DC2AC"""
WebFront1,Created by CreateImage(i-024a3aa7b5b6c4099) for ami-0f6d2843cbbaac74e,snap-00164565af047d1a7,us-east-1,False,993814764642,2023-06-21 08:40:51.031000+00:00,vol-045bed0290dd1a3f5,80,standard,,"""aws:backup:source-resource"": ""i-024a3aa7b5b6c4099:9C4B2C6A-1583-A01F-A2CE-C0E5A3D0FEB6"", ""Name"": ""WebFront1"""
,Created by CreateImage(i-0d9275727b94dfaac) for ami-0f9fef40068d557f9,snap-06a748d0591f50658,us-east-1,False,993814764642,2023-06-21 08:05:08.841000+00:00,vol-06e6058dc16e6a1d0,100,standard,,"""aws:backup:source-resource"": ""i-0d9275727b94dfaac:EAB82180-AF27-EB60-1B16-B46E0F5C2E76"""
WebFront1,Created by CreateImage(i-024a3aa7b5b6c4099) for ami-01913cebcf927f912,snap-07d1b2bf316807716,us-east-1,False,993814764642,2023-06-14 08:34:55.285000+00:00,vol-045bed0290dd1a3f5,80,standard,,"""Name"": ""WebFront1"", ""aws:backup:source-resource"": ""i-024a3aa7b5b6c4099:68284BFB-B9A8-D27F-7B49-B2B5C707D0F5"""
WebFront1,Created by CreateImage(i-024a3aa7b5b6c4099) for ami-0172ec0c7db9c448f,snap-093a1247a5ad1e682,us-east-1,False,993814764642,2023-06-10 08:35:22.402000+00:00,vol-045bed0290dd1a3f5,80,standard,,"""aws:backup:source-resource"": ""i-024a3aa7b5b6c4099:27A0E591-C5DB-62C7-F838-95F98CFCAAA3"", ""Name"": ""WebFront1"""
,Created by CreateImage(i-03f78ae5ef8c84d10) for ami-06f7a0b4cf1850ff5,snap-0a7529283f44d0a00,us-east-1,False,993814764642,2023-06-10 07:53:50.707000+00:00,vol-0d5a96ed668f9ffc6,8,standard,,"""aws:backup:source-resource"": ""i-03f78ae5ef8c84d10:D0437B2A-8ADA-541A-E4FB-22C39F3C3A62"""
WebFront1,Created by CreateImage(i-024a3aa7b5b6c4099) for ami-01011d861c8a2ff45,snap-0757acf9e4a3d9807,us-east-1,False,993814764642,2023-06-03 08:36:49.187000+00:00,vol-045bed0290dd1a3f5,80,standard,,"""Name"": ""WebFront1"", ""aws:backup:source-resource"": ""i-024a3aa7b5b6c4099:57F6234E-A557-80CC-EB29-966E4A1BA59F"""
,Created by CreateImage(i-0d9275727b94dfaac) for ami-0fc57a47af9679ad0,snap-07d651e22ade7d13d,us-east-1,False,993814764642,2023-05-31 08:06:16.730000+00:00,vol-06e6058dc16e6a1d0,100,standard,,"""aws:backup:source-resource"": ""i-0d9275727b94dfaac:71E285D0-220D-3278-09A9-10FC6528C7F9"""
,Created by CreateImage(i-0d9275727b94dfaac) for ami-04c3436f123149241,snap-012a0a4eb9f3f7f39,us-east-1,False,993814764642,2023-05-27 08:06:58.929000+00:00,vol-06e6058dc16e6a1d0,100,standard,,"""aws:backup:source-resource"": ""i-0d9275727b94dfaac:B67DC13B-5361-1D10-4AB2-3AB724B437EC"""
,Created by CreateImage(i-065adcb92f19beca7) for ami-0eab0826960e3a42c,snap-0f86814c7b2bb6529,us-east-1,False,993814764642,2023-05-24 08:32:57.502000+00:00,vol-0c9344e1d62c04d78,8,standard,,"""aws:backup:source-resource"": ""i-065adcb92f19beca7:067C2745-6DBF-0E70-FB11-9919937D80C4"""
WebFront1,Created by CreateImage(i-024a3aa7b5b6c4099) for ami-0bad45e0181fb7617,snap-0d4a9e0811ea46314,us-east-1,False,993814764642,2023-05-20 08:37:53.319000+00:00,vol-045bed0290dd1a3f5,80,standard,,"""aws:backup:source-resource"": ""i-024a3aa7b5b6c4099:070BED42-6FEE-B182-36ED-49A86534069C"", ""Name"": ""WebFront1"""
,Created by CreateImage(i-03f78ae5ef8c84d10) for ami-0c8f7a604f6b59637,snap-0d5217090ffca6573,us-east-1,False,993814764642,2023-05-20 07:50:24.442000+00:00,vol-0d5a96ed668f9ffc6,8,standard,,"""aws:backup:source-resource"": ""i-03f78ae5ef8c84d10:1BC5CDDA-1DC4-BA10-1356-C93D3A90FB90"""
WebFront1,Created by CreateImage(i-024a3aa7b5b6c4099) for ami-08f56445e38d04e72,snap-0de6b13cb22cabc97,us-east-1,False,993814764642,2023-05-17 08:36:32.428000+00:00,vol-045bed0290dd1a3f5,80,standard,,"""Name"": ""WebFront1"", ""aws:backup:source-resource"": ""i-024a3aa7b5b6c4099:37CB665A-CC60-9FCE-FDB7-034ABD4595A4"""
WebFront1,Created by CreateImage(i-024a3aa7b5b6c4099) for ami-01580ebd1d11e3a09,snap-098e18dbbf06a5517,us-east-1,False,993814764642,2023-05-13 08:36:31.344000+00:00,vol-045bed0290dd1a3f5,80,standard,,"""Name"": ""WebFront1"", ""aws:backup:source-resource"": ""i-024a3aa7b5b6c4099:593F3210-72F0-629B-3C86-BB4EA77D8178"""
,Created by CreateImage(i-065adcb92f19beca7) for ami-068c25af482663fc8,snap-05cd8004e685d84cb,us-east-1,False,993814764642,2023-05-13 08:29:18.962000+00:00,vol-0c9344e1d62c04d78,8,standard,,"""aws:backup:source-resource"": ""i-065adcb92f19beca7:494861B3-A214-1FA3-37C2-0FB19186671D"""
,Created by CreateImage(i-03f78ae5ef8c84d10) for ami-0a8e8a982cca20ab8,snap-08fe1ec227e5a71e8,us-east-1,False,993814764642,2023-05-13 07:55:26.110000+00:00,vol-0d5a96ed668f9ffc6,8,standard,,"""aws:backup:source-resource"": ""i-03f78ae5ef8c84d10:0DF09ABB-C09C-7B2D-742B-8FF7273381BB"""
,Created by CreateImage(i-065adcb92f19beca7) for ami-0bf5ac5c6718e1356,snap-042d4290e2fad0b7a,us-east-1,False,993814764642,2023-05-10 08:29:09.814000+00:00,vol-0c9344e1d62c04d78,8,standard,,"""aws:backup:source-resource"": ""i-065adcb92f19beca7:0A30F9EF-CFB9-7F1B-B2D8-F5DD1D6D4408"""
,Created by CreateImage(i-065adcb92f19beca7) for ami-0592ae243b2b671fb,snap-0d26a84d12fa2a2d1,us-east-1,False,993814764642,2023-05-03 08:32:27.692000+00:00,vol-0c9344e1d62c04d78,8,standard,,"""aws:backup:source-resource"": ""i-065adcb92f19beca7:BC13DE4F-6670-52ED-D862-EE5E085A83E7"""
,Created by CreateImage(i-0d9275727b94dfaac) for ami-02e527cccedc9b8ba,snap-0beac937d447cd1ec,us-east-1,False,993814764642,2023-05-03 08:10:05.115000+00:00,vol-06e6058dc16e6a1d0,100,standard,,"""aws:backup:source-resource"": ""i-0d9275727b94dfaac:E44A0A07-1B4A-6767-234A-CF2889909583"""
,Created by CreateImage(i-0d9275727b94dfaac) for ami-0585e5bfb78a26bdc,snap-077356e93e73dfc95,us-east-1,False,993814764642,2023-04-22 07:08:35.788000+00:00,vol-06e6058dc16e6a1d0,100,standard,,"""aws:backup:source-resource"": ""i-0d9275727b94dfaac:4C2F4619-E761-C262-58A1-B72716B88FBA"""
,Created by CreateImage(i-066c64268e0bbbfd0) for ami-07c127caf28181ab4,snap-06bb5f993a87d7679,us-east-1,False,993814764642,2023-04-22 06:34:57.572000+00:00,vol-053901878a1b0f4d8,50,standard,,"""aws:backup:source-resource"": ""i-066c64268e0bbbfd0:DA7ECC7F-9C1E-3A73-2D55-1D34319A1EBD"""
,Created by CreateImage(i-0d9275727b94dfaac) for ami-046000f50d853e702,snap-0fcd70c053296c9ab,us-east-1,False,993814764642,2023-04-15 07:08:18.406000+00:00,vol-06e6058dc16e6a1d0,100,standard,,"""aws:backup:source-resource"": ""i-0d9275727b94dfaac:B25635F0-A9DB-FDE3-141A-54142FCB6ED3"""
,Created by CreateImage(i-066c64268e0bbbfd0) for ami-0451ec1e7bb67109e,snap-002a1b6800cb6c75c,us-east-1,False,993814764642,2023-04-15 06:31:01.325000+00:00,vol-053901878a1b0f4d8,50,standard,,"""aws:backup:source-resource"": ""i-066c64268e0bbbfd0:94F41710-A65B-7AF3-A8BC-878E0065BFE4"""
WebFront1,Created by CreateImage(i-024a3aa7b5b6c4099) for ami-00466f43f90c294e7,snap-0708482061fa66b66,us-east-1,False,993814764642,2023-04-08 08:23:52.576000+00:00,vol-045bed0290dd1a3f5,80,standard,,"""Name"": ""WebFront1"", ""aws:backup:source-resource"": ""i-024a3aa7b5b6c4099:A385C466-517C-96E3-DC63-039F783C4EEA"""
,Created by CreateImage(i-0d9275727b94dfaac) for ami-0da6aabf753e94bbf,snap-0cc3969dc36a5a773,us-east-1,False,993814764642,2023-04-08 07:08:56.830000+00:00,vol-06e6058dc16e6a1d0,100,standard,,"""aws:backup:source-resource"": ""i-0d9275727b94dfaac:9EC50E26-E705-9565-F74B-A225A738B22F"""
WebFront1,Created by CreateImage(i-024a3aa7b5b6c4099) for ami-06af2d4c1c482f2c3,snap-0f566faf111e06ee3,us-east-1,False,993814764642,2023-04-05 08:18:09.305000+00:00,vol-045bed0290dd1a3f5,80,standard,,"""Name"": ""WebFront1"", ""aws:backup:source-resource"": ""i-024a3aa7b5b6c4099:7B3EC366-D70F-8450-EE34-F5B4D55F5278"""
,Created by CreateImage(i-065adcb92f19beca7) for ami-0a6fc77e604b8f1ed,snap-0acf2f2e1e2ffc6b5,us-east-1,False,993814764642,2023-04-05 08:07:02.062000+00:00,vol-0c9344e1d62c04d78,8,standard,,"""aws:backup:source-resource"": ""i-065adcb92f19beca7:CD97D8BB-82B7-47AC-7476-B2FB19A5497A"""
WebFront1,Created by CreateImage(i-024a3aa7b5b6c4099) for ami-0132ee86c06de3d8d,snap-0ab39083a02188044,us-east-1,False,993814764642,2023-03-29 08:20:19.564000+00:00,vol-045bed0290dd1a3f5,80,standard,,"""Name"": ""WebFront1"", ""aws:backup:source-resource"": ""i-024a3aa7b5b6c4099:3B61C95C-2008-8199-352C-8A5223515917"""
,Created by CreateImage(i-0d9275727b94dfaac) for ami-050341c25411c510e,snap-0992feace295e4528,us-east-1,False,993814764642,2023-07-19 08:14:12.405000+00:00,vol-06e6058dc16e6a1d0,100,standard,,"""aws:backup:source-resource"": ""i-0d9275727b94dfaac:C1DAA5AA-F177-31F8-512D-CA861670CA96"""
,Created by CreateImage(i-03f78ae5ef8c84d10) for ami-014574b460ddc525a,snap-0d2cccfdb144090fc,us-east-1,False,993814764642,2023-07-19 07:50:42.267000+00:00,vol-0d5a96ed668f9ffc6,8,standard,,"""aws:backup:source-resource"": ""i-03f78ae5ef8c84d10:F8E6EB7A-75CF-F05E-714B-7A8FCEA5CCD7"""
,Created by CreateImage(i-066c64268e0bbbfd0) for ami-0204f9fd9858151a4,snap-0421e862a85c375d7,us-east-1,False,993814764642,2023-07-19 07:36:17.796000+00:00,vol-053901878a1b0f4d8,50,standard,,"""aws:backup:source-resource"": ""i-066c64268e0bbbfd0:0EFCF5BB-3C5A-712F-55DB-84A3B432798A"""
WebFront1,Created by CreateImage(i-024a3aa7b5b6c4099) for ami-08b72b3726414eb3a,snap-0b8cf7e96f32b0a02,us-east-1,False,993814764642,2023-07-08 08:33:27.331000+00:00,vol-045bed0290dd1a3f5,80,standard,,"""aws:backup:source-resource"": ""i-024a3aa7b5b6c4099:63954656-47BE-7171-90DF-614D1D283BE2"", ""Name"": ""WebFront1"""
WebFront1,Created by CreateImage(i-024a3aa7b5b6c4099) for ami-0f52bbc9c93be08ea,snap-06041687611805aa4,us-east-1,False,993814764642,2023-07-05 08:34:10.122000+00:00,vol-045bed0290dd1a3f5,80,standard,,"""Name"": ""WebFront1"", ""aws:backup:source-resource"": ""i-024a3aa7b5b6c4099:5076652A-B039-BC36-6854-5A7B331CBDD8"""
WebFront1,Created by CreateImage(i-024a3aa7b5b6c4099) for ami-0c684885a480a395f,snap-0587b9d18c3dacbf8,us-east-1,False,993814764642,2023-07-01 08:39:35.934000+00:00,vol-045bed0290dd1a3f5,80,standard,,"""aws:backup:source-resource"": ""i-024a3aa7b5b6c4099:1C0BE5B7-4CAE-34CC-275A-F02004F21FB0"", ""Name"": ""WebFront1"""
WebFront1,Created by CreateImage(i-024a3aa7b5b6c4099) for ami-019bd2446d4b1d958,snap-0ac939de6adee4d88,us-east-1,False,993814764642,2023-06-28 08:34:14.204000+00:00,vol-045bed0290dd1a3f5,80,standard,,"""aws:backup:source-resource"": ""i-024a3aa7b5b6c4099:8248CB0F-707F-D336-B714-53F595CA3926"", ""Name"": ""WebFront1"""
,Created by CreateImage(i-03f78ae5ef8c84d10) for ami-0e2b4dae3d6346273,snap-02beac0ae2dec9aab,us-east-1,False,993814764642,2023-06-28 07:50:21.892000+00:00,vol-0d5a96ed668f9ffc6,8,standard,,"""aws:backup:source-resource"": ""i-03f78ae5ef8c84d10:9905B32E-03AB-487A-A7F5-D7CE21C3E7AF"""
,Created by CreateImage(i-0d9275727b94dfaac) for ami-0f307db998705992e,snap-0a20342dcac1d1510,us-east-1,False,993814764642,2023-06-24 08:14:22.036000+00:00,vol-06e6058dc16e6a1d0,100,standard,,"""aws:backup:source-resource"": ""i-0d9275727b94dfaac:30011F59-668F-1181-010A-74C05193C739"""
,Created by CreateImage(i-03f78ae5ef8c84d10) for ami-0cec5fb59bbfdefe3,snap-0e8f32c768799708c,us-east-1,False,993814764642,2023-06-24 07:54:47.022000+00:00,vol-0d5a96ed668f9ffc6,8,standard,,"""aws:backup:source-resource"": ""i-03f78ae5ef8c84d10:590DDBAD-8812-C591-5BC8-65D91F71B0DA"""
,Created by CreateImage(i-03f78ae5ef8c84d10) for ami-013afc2be0ec1c727,snap-03b4b7f45d1d2169e,us-east-1,False,993814764642,2023-06-17 08:10:49.626000+00:00,vol-0d5a96ed668f9ffc6,8,standard,,"""aws:backup:source-resource"": ""i-03f78ae5ef8c84d10:0670D0A4-8FE0-E08B-B4D8-7471F3A56F37"""
,Created by CreateImage(i-066c64268e0bbbfd0) for ami-026d89986ae495650,snap-0ca7d62443aedabec,us-east-1,False,993814764642,2023-06-17 07:31:27.531000+00:00,vol-053901878a1b0f4d8,50,standard,,"""aws:backup:source-resource"": ""i-066c64268e0bbbfd0:1F73A270-DCD5-DC8D-B5CC-F8D378B61A9A"""
,Created by CreateImage(i-0d9275727b94dfaac) for ami-032344a2645bbf214,snap-095dbc49cba64a0cf,us-east-1,False,993814764642,2023-06-14 07:52:51.483000+00:00,vol-06e6058dc16e6a1d0,100,standard,,"""aws:backup:source-resource"": ""i-0d9275727b94dfaac:FC1A95B8-FD04-F81A-01D8-D0023062F891"""
,Created by CreateImage(i-03f78ae5ef8c84d10) for ami-0093213f1629e8670,snap-0a879753b96f62be4,us-east-1,False,993814764642,2023-06-14 07:49:52.976000+00:00,vol-0d5a96ed668f9ffc6,8,standard,,"""aws:backup:source-resource"": ""i-03f78ae5ef8c84d10:F5B875E5-DF0D-AE5B-4175-C2BB22591025"""
,Created by CreateImage(i-0d9275727b94dfaac) for ami-0f98e21c34cf11f01,snap-0dffe3be29f87a5b7,us-east-1,False,993814764642,2023-06-07 07:53:28.587000+00:00,vol-06e6058dc16e6a1d0,100,standard,,"""aws:backup:source-resource"": ""i-0d9275727b94dfaac:D50176DA-4F70-5E75-2749-6EFDEC942247"""
,Created by CreateImage(i-066c64268e0bbbfd0) for ami-0be09e26c0fce8d14,snap-0653747c938ca6ad0,us-east-1,False,993814764642,2023-06-07 07:29:52.547000+00:00,vol-053901878a1b0f4d8,50,standard,,"""aws:backup:source-resource"": ""i-066c64268e0bbbfd0:0C926C60-2FC5-108C-A7F3-25B5EA100CB1"""
WebFront1,Created by CreateImage(i-024a3aa7b5b6c4099) for ami-01921b324777c2391,snap-07230eba29503c9ab,us-east-1,False,993814764642,2023-05-31 08:38:54.180000+00:00,vol-045bed0290dd1a3f5,80,standard,,"""aws:backup:source-resource"": ""i-024a3aa7b5b6c4099:FF8F742E-8DDC-EFFC-323C-34833B715233"", ""Name"": ""WebFront1"""
,Created by CreateImage(i-03f78ae5ef8c84d10) for ami-05607628cfc0c0c6d,snap-02fcb8222ac0aed16,us-east-1,False,993814764642,2023-05-31 07:50:49.940000+00:00,vol-0d5a96ed668f9ffc6,8,standard,,"""aws:backup:source-resource"": ""i-03f78ae5ef8c84d10:46E995E7-1E3E-919C-63D2-BC435590FFEA"""
WebFront1,Created by CreateImage(i-024a3aa7b5b6c4099) for ami-0b849669303259d1a,snap-0fad679807a50cc6e,us-east-1,False,993814764642,2023-05-27 08:42:49.119000+00:00,vol-045bed0290dd1a3f5,80,standard,,"""Name"": ""WebFront1"", ""aws:backup:source-resource"": ""i-024a3aa7b5b6c4099:C8B4554E-0C0F-58FD-EE84-4D2703B54434"""
,Created by CreateImage(i-03f78ae5ef8c84d10) for ami-0a56e02cc0fba5f11,snap-07f428589252b4db0,us-east-1,False,993814764642,2023-05-27 07:49:05.089000+00:00,vol-0d5a96ed668f9ffc6,8,standard,,"""aws:backup:source-resource"": ""i-03f78ae5ef8c84d10:EE212342-02DF-6522-03FF-A7E59A7DEDAB"""
,Created by CreateImage(i-065adcb92f19beca7) for ami-0d3610a4bdde8cb3c,snap-0ffcff96f693c62cf,us-east-1,False,993814764642,2023-05-20 08:28:12.692000+00:00,vol-0c9344e1d62c04d78,8,standard,,"""aws:backup:source-resource"": ""i-065adcb92f19beca7:2FDA349F-F445-6581-4E6D-8C88D75CE73B"""
,Created by CreateImage(i-0d9275727b94dfaac) for ami-00cc8c03dda88c28a,snap-09b00d7ff0933795d,us-east-1,False,993814764642,2023-05-20 07:54:00.628000+00:00,vol-06e6058dc16e6a1d0,100,standard,,"""aws:backup:source-resource"": ""i-0d9275727b94dfaac:CD52530E-5AD2-7522-C2A4-A2EF4DEF02FD"""
,Created by CreateImage(i-066c64268e0bbbfd0) for ami-000a8f8ca246bd41e,snap-03086b48d01b9de07,us-east-1,False,993814764642,2023-05-20 07:31:51.641000+00:00,vol-053901878a1b0f4d8,50,standard,,"""aws:backup:source-resource"": ""i-066c64268e0bbbfd0:F167E4A5-9A30-003F-6D67-403717412841"""
,Created by CreateImage(i-0d9275727b94dfaac) for ami-0ef01b752084f89ab,snap-0e537736dc15cb1ab,us-east-1,False,993814764642,2023-05-17 07:53:53.559000+00:00,vol-06e6058dc16e6a1d0,100,standard,,"""aws:backup:source-resource"": ""i-0d9275727b94dfaac:5B49D39B-72C1-F420-1B41-CB931095F6E3"""
,Created by CreateImage(i-066c64268e0bbbfd0) for ami-0aa8bf8b85aed523a,snap-0314132af482959fb,us-east-1,False,993814764642,2023-05-17 07:30:54.808000+00:00,vol-053901878a1b0f4d8,50,standard,,"""aws:backup:source-resource"": ""i-066c64268e0bbbfd0:7573E80F-4C82-029C-10B1-2EADE4C89AA7"""
,Created by CreateImage(i-066c64268e0bbbfd0) for ami-0dff5ad59bc2d644f,snap-070470c9148e9fd15,us-east-1,False,993814764642,2023-05-13 07:35:24.542000+00:00,vol-053901878a1b0f4d8,50,standard,,"""aws:backup:source-resource"": ""i-066c64268e0bbbfd0:CD077C32-8946-D4BD-355A-93B5A3AC0249"""
,Created by CreateImage(i-0d9275727b94dfaac) for ami-04813a3b09c673e7d,snap-0cf909670becf54da,us-east-1,False,993814764642,2023-05-10 08:14:42.048000+00:00,vol-06e6058dc16e6a1d0,100,standard,,"""aws:backup:source-resource"": ""i-0d9275727b94dfaac:F85A5CEA-A884-F981-7923-4A06EF6F12E0"""
,Created by CreateImage(i-065adcb92f19beca7) for ami-0f3ffacbc015be107,snap-0bb6070e96329f3c3,us-east-1,False,993814764642,2023-05-06 08:32:10.658000+00:00,vol-0c9344e1d62c04d78,8,standard,,"""aws:backup:source-resource"": ""i-065adcb92f19beca7:4BA8C640-7151-6E87-09F0-BB13DB2F1DD7"""
,Created by CreateImage(i-0d9275727b94dfaac) for ami-0c6c901c0ece09865,snap-08aaa6f03c8a6270f,us-east-1,False,993814764642,2023-05-06 07:55:36.834000+00:00,vol-06e6058dc16e6a1d0,100,standard,,"""aws:backup:source-resource"": ""i-0d9275727b94dfaac:57F66D52-19A2-3FD9-B828-EB7280670404"""
,Created by CreateImage(i-066c64268e0bbbfd0) for ami-02fe88cc44d90c6a9,snap-0418fdfc6eb4503a7,us-east-1,False,993814764642,2023-05-06 07:32:20.547000+00:00,vol-053901878a1b0f4d8,50,standard,,"""aws:backup:source-resource"": ""i-066c64268e0bbbfd0:ECC8014F-9A4B-3A8D-1DDF-3A812A2F50B5"""
WebFront1,Created by CreateImage(i-024a3aa7b5b6c4099) for ami-0a319e37f5c840175,snap-0a22a817daab82d06,us-east-1,False,993814764642,2023-05-03 08:33:49.073000+00:00,vol-045bed0290dd1a3f5,80,standard,,"""aws:backup:source-resource"": ""i-024a3aa7b5b6c4099:D3B6368E-4E95-D469-6676-ADF9DC63A73D"", ""Name"": ""WebFront1"""
,Created by CreateImage(i-03f78ae5ef8c84d10) for ami-095faf68daf4bb987,snap-0e6d211902970a59d,us-east-1,False,993814764642,2023-05-03 07:54:12.879000+00:00,vol-0d5a96ed668f9ffc6,8,standard,,"""aws:backup:source-resource"": ""i-03f78ae5ef8c84d10:19F022CD-5F9F-CC8D-084B-E0D500E0C18C"""
WebFront1,Created by CreateImage(i-024a3aa7b5b6c4099) for ami-086ff4f8603cbca6b,snap-0797d63f8ea52f662,us-east-1,False,993814764642,2023-04-29 08:33:15.903000+00:00,vol-045bed0290dd1a3f5,80,standard,,"""Name"": ""WebFront1"", ""aws:backup:source-resource"": ""i-024a3aa7b5b6c4099:979CB71D-9085-5764-66D3-B8914BEA95D7"""
